Geography,Timeframe,"Current Year Week Ending",Type,"ASP Current Year","Total Bulk and Bags Units","4046 Units","4225 Units","4770 Units","TotalBagged Units","SmlBagged Units","LrgBagged Units","X-LrgBagged Units"
Harrisburg/Scranton,Weekly,"2018-01-21 00:00:00",Conventional,1.140000000,345436.84,125847.54,136876.39,168.16,82544.75,79398.89,3142.53,3.33
Hartford/Springfield,Weekly,"2018-01-21 00:00:00",Conventional,1.180000000,474554.55,8065.55,407711.57,175.38,58602.05,56135.81,2459.57,6.67
Houston,Weekly,"2018-01-21 00:00:00",Conventional,0.780000000,1584416.56,651432.75,153445.45,10598.32,768940.04,683790.27,85149.77,0.00
Indianapolis,Weekly,"2018-01-21 00:00:00",Conventional,1.030000000,233732.16,62385.12,66055.88,11433.91,93857.25,84064.64,9782.65,9.96
Jacksonville,Weekly,"2018-01-21 00:00:00",Conventional,1.140000000,231285.04,137389.34,14033.79,444.84,79417.07,34372.62,44668.89,375.56
"Las Vegas",Weekly,"2018-01-21 00:00:00",Conventional,1.050000000,364155.28,78984.26,100813.61,6256.28,178101.13,69513.95,108140.51,446.67
"Los Angeles",Weekly,"2018-01-21 00:00:00",Conventional,1.150000000,2653023.23,1230413.83,364552.16,82843.86,975213.38,918833.20,16789.91,39590.27
Louisville,Weekly,"2018-01-21 00:00:00",Conventional,1.070000000,119167.18,9137.72,48370.29,699.18,60959.99,34517.50,26442.49,0.00
"Miami/Ft. Lauderdale",Weekly,"2018-01-21 00:00:00",Conventional,1.190000000,825835.92,592863.38,79364.06,1920.89,151687.59,84785.47,66902.12,0.00
Midsouth,Weekly,"2018-01-21 00:00:00",Conventional,1.130000000,4022549.75,834676.76,1528592.15,23691.17,1635589.67,1400848.71,232308.25,2432.71
Nashville,Weekly,"2018-01-21 00:00:00",Conventional,1.000000000,273473.62,118667.23,20388.24,309.67,134108.48,95967.09,36876.95,1264.44
"New Orleans/Mobile",Weekly,"2018-01-21 00:00:00",Conventional,1.040000000,310587.46,192632.70,23240.42,2212.37,92501.97,79583.19,11776.55,1142.23
"New York",Weekly,"2018-01-21 00:00:00",Conventional,1.270000000,2135242.76,46444.43,1642533.16,1165.10,445100.07,423570.05,21523.99,6.03
Northeast,Weekly,"2018-01-21 00:00:00",Conventional,1.250000000,6137752.61,441673.49,4447691.02,16607.82,1231780.28,990188.67,241571.32,20.29
"Northern New England",Weekly,"2018-01-21 00:00:00",Conventional,1.330000000,577116.22,11506.29,492832.55,3776.00,69001.38,27451.21,41550.17,0.00
Orlando,Weekly,"2018-01-21 00:00:00",Conventional,1.160000000,482904.74,312991.46,36478.07,1521.70,131913.51,72049.51,59856.21,7.79
Philadelphia,Weekly,"2018-01-21 00:00:00",Conventional,1.320000000,527860.09,69862.88,303263.33,383.99,154349.89,144550.12,9797.01,2.76
Phoenix/Tucson,Weekly,"2018-01-21 00:00:00",Conventional,0.780000000,1315329.83,613600.56,246703.53,13332.26,441693.48,210780.39,226079.75,4833.34
Pittsburgh,Weekly,"2018-01-21 00:00:00",Conventional,1.010000000,183347.37,83017.19,32323.30,2721.64,65285.24,36503.46,28781.78,0.00
Plains,Weekly,"2018-01-21 00:00:00",Conventional,1.180000000,2208596.12,1051836.46,479599.90,7659.28,669500.48,562989.08,106461.22,50.18
Portland,Weekly,"2018-01-21 00:00:00",Conventional,1.170000000,608159.45,76804.75,271528.75,18147.81,241678.14,150749.79,90544.14,384.21
Raleigh/Greensboro,Weekly,"2018-01-21 00:00:00",Conventional,1.120000000,407825.00,101929.83,102790.68,4632.90,198471.59,191459.41,7012.18,0.00
Richmond/Norfolk,Weekly,"2018-01-21 00:00:00",Conventional,1.120000000,322272.97,72502.51,112843.42,1772.99,135154.05,112298.65,22855.40,0.00
Roanoke,Weekly,"2018-01-21 00:00:00",Conventional,1.110000000,176001.32,32866.66,52406.08,271.62,90456.96,61172.35,29271.28,13.33
Sacramento,Weekly,"2018-01-21 00:00:00",Conventional,1.150000000,591211.37,160917.18,362263.89,1136.97,66893.33,60172.16,1674.44,5046.73
"San Diego",Weekly,"2018-01-21 00:00:00",Conventional,1.260000000,460708.82,192219.39,122174.21,17624.92,128690.30,121675.53,4729.22,2285.55
"San Francisco",Weekly,"2018-01-21 00:00:00",Conventional,1.010000000,1301932.95,259497.05,919666.37,2578.69,120190.84,117863.67,80.08,2247.09
Seattle,Weekly,"2018-01-21 00:00:00",Conventional,1.310000000,600669.78,125236.30,202783.51,754.76,271895.21,138209.77,133100.87,584.57
"South Carolina",Weekly,"2018-01-21 00:00:00",Conventional,1.100000000,506254.11,234534.94,77898.32,3486.87,190333.98,138219.59,49325.50,2788.89
"South Central",Weekly,"2018-01-21 00:00:00",Conventional,0.860000000,7128446.75,3429393.15,931790.87,36818.11,2730444.62,2311921.49,418189.88,333.25
Southeast,Weekly,"2018-01-21 00:00:00",Conventional,1.140000000,4954059.33,2925027.75,461260.99,15728.65,1552041.94,879462.33,647625.95,24953.66
Spokane,Weekly,"2018-01-21 00:00:00",Conventional,1.070000000,105005.26,24435.65,33395.51,517.34,46656.76,22478.80,24044.51,133.45
"St. Louis",Weekly,"2018-01-21 00:00:00",Conventional,1.050000000,257250.20,98471.49,7427.50,582.75,150768.46,123950.80,26817.66,0.00
Syracuse,Weekly,"2018-01-21 00:00:00",Conventional,1.450000000,84994.86,3424.37,55184.65,81.92,26303.92,11894.14,14409.78,0.00
Tampa,Weekly,"2018-01-21 00:00:00",Conventional,1.170000000,577173.29,375284.99,50138.85,1076.25,150673.20,76281.04,74392.16,0.00
West,Weekly,"2018-01-21 00:00:00",Conventional,1.040000000,7053820.12,2218365.17,1811849.78,106001.28,2917603.89,1196963.03,1707643.76,12997.10
"West Tex/New Mexico",Weekly,"2018-01-21 00:00:00",Conventional,0.840000000,1020913.20,505263.29,177911.40,9468.95,328269.56,118978.50,209131.06,160.00
"Total U.S.",Weekly,"2018-01-28 00:00:00",Conventional,1.090000000,40171640.84,14551799.50,12119884.61,575974.74,12923981.99,9749412.19,3041125.42,133444.38
Albany,Weekly,"2018-01-28 00:00:00",Conventional,1.570000000,93625.03,3101.17,74627.23,55.59,15841.04,11614.79,4159.58,66.67
Atlanta,Weekly,"2018-01-28 00:00:00",Conventional,1.080000000,559460.44,267126.26,37573.74,1661.80,253098.64,165156.60,83774.26,4167.78
Baltimore/Washington,Weekly,"2018-01-28 00:00:00",Conventional,1.120000000,1152539.42,115283.70,805041.45,4257.45,227956.82,225931.13,2019.02,6.67
Boise,Weekly,"2018-01-28 00:00:00",Conventional,1.120000000,105025.45,66653.80,1971.68,6961.61,29438.36,20717.06,8682.47,38.83
Boston,Weekly,"2018-01-28 00:00:00",Conventional,1.220000000,800274.40,14384.54,680080.04,2656.90,103152.92,77511.92,25561.00,80.00
Buffalo/Rochester,Weekly,"2018-01-28 00:00:00",Conventional,1.270000000,158637.92,8099.96,76070.49,96.23,74371.24,12060.74,62156.06,154.44
California,Weekly,"2018-01-28 00:00:00",Conventional,1.160000000,6134040.58,2254631.80,2185495.65,121090.87,1572822.26,1480527.70,24545.94,67748.62
Charlotte,Weekly,"2018-01-28 00:00:00",Conventional,1.370000000,247893.13,68666.93,79639.90,4802.79,94783.51,89456.12,5327.39,0.00
Chicago,Weekly,"2018-01-28 00:00:00",Conventional,1.360000000,947968.47,108233.69,515116.55,124271.04,200347.19,79871.28,120462.37,13.54
Cincinnati/Dayton,Weekly,"2018-01-28 00:00:00",Conventional,0.920000000,281913.49,78131.98,27858.19,11786.66,164136.66,155062.73,9071.23,2.70
Columbus,Weekly,"2018-01-28 00:00:00",Conventional,1.030000000,187523.20,60555.62,23671.37,3175.28,100120.93,83156.44,16932.05,32.44
"Dallas/Ft. Worth",Weekly,"2018-01-28 00:00:00",Conventional,0.820000000,1433095.36,781164.88,187033.59,5596.69,459300.20,378776.69,80095.80,427.71
Denver,Weekly,"2018-01-28 00:00:00",Conventional,1.150000000,773218.13,181751.78,215803.07,9803.85,365859.43,111320.37,254537.95,1.11
Detroit,Weekly,"2018-01-28 00:00:00",Conventional,1.140000000,367456.05,80917.00,70055.35,14554.29,201929.41,177720.43,23023.66,1185.32
"Grand Rapids",Weekly,"2018-01-28 00:00:00",Conventional,1.550000000,162674.55,2937.98,86845.82,30069.97,42820.78,31880.77,1661.64,9278.37
"Great Lakes",Weekly,"2018-01-28 00:00:00",Conventional,1.180000000,3857262.14,818434.82,1243174.16,259671.42,1535981.74,1200021.74,312985.52,22974.48
Harrisburg/Scranton,Weekly,"2018-01-28 00:00:00",Conventional,1.150000000,299069.36,101247.63,112796.55,129.60,84895.58,84111.58,447.33,336.67
Hartford/Springfield,Weekly,"2018-01-28 00:00:00",Conventional,1.180000000,432600.10,7854.32,360244.35,237.31,64264.12,60495.46,3601.99,166.67
Houston,Weekly,"2018-01-28 00:00:00",Conventional,0.710000000,1647858.32,832418.81,103716.17,17666.27,694057.07,609576.26,84377.48,103.33
Indianapolis,Weekly,"2018-01-28 00:00:00",Conventional,0.920000000,265600.20,64276.57,83870.54,8592.12,108860.97,93966.39,14884.55,10.03
Jacksonville,Weekly,"2018-01-28 00:00:00",Conventional,1.330000000,188556.57,103226.13,11072.20,397.94,73860.30,40095.88,33517.75,246.67
"Las Vegas",Weekly,"2018-01-28 00:00:00",Conventional,1.040000000,348153.29,70883.01,109999.79,5322.27,161948.22,82587.72,78955.87,404.63
"Los Angeles",Weekly,"2018-01-28 00:00:00",Conventional,1.080000000,2893717.97,1134192.09,707838.42,81296.65,970390.81,911703.94,16595.96,42090.91
Louisville,Weekly,"2018-01-28 00:00:00",Conventional,1.180000000,96546.56,9754.12,34513.14,262.76,52016.54,31382.00,20628.88,5.66
"Miami/Ft. Lauderdale",Weekly,"2018-01-28 00:00:00",Conventional,1.400000000,661212.22,440406.44,54463.83,2465.91,163876.04,95377.39,68491.98,6.67
Midsouth,Weekly,"2018-01-28 00:00:00",Conventional,1.190000000,3647362.37,778524.44,1643934.63,24013.62,1200889.68,1039975.99,157317.79,3595.90
Nashville,Weekly,"2018-01-28 00:00:00",Conventional,1.080000000,221273.84,103525.83,11727.15,500.49,105520.37,79909.39,24040.98,1570.00
"New Orleans/Mobile",Weekly,"2018-01-28 00:00:00",Conventional,1.080000000,314915.09,198062.30,21726.15,2409.57,92717.07,81430.82,10352.92,933.33
"New York",Weekly,"2018-01-28 00:00:00",Conventional,1.200000000,2278728.69,82652.82,1501055.47,745.50,694274.90,675215.26,18491.86,567.78
Northeast,Weekly,"2018-01-28 00:00:00",Conventional,1.230000000,5680957.63,418911.03,3730287.55,8112.22,1523646.83,1278588.12,242866.49,2192.22
"Northern New England",Weekly,"2018-01-28 00:00:00",Conventional,1.440000000,441977.00,11731.68,360982.52,1920.26,67342.54,31388.47,35837.40,116.67
Orlando,Weekly,"2018-01-28 00:00:00",Conventional,1.350000000,414781.12,262391.05,28265.08,1290.40,122834.59,75243.30,47547.96,43.33
Philadelphia,Weekly,"2018-01-28 00:00:00",Conventional,1.230000000,537883.88,90381.50,256525.12,390.07,190587.19,183977.34,6289.85,320.00
Phoenix/Tucson,Weekly,"2018-01-28 00:00:00",Conventional,0.680000000,1592137.30,902410.41,288508.97,12312.08,388905.84,235248.48,147958.47,5698.89
Pittsburgh,Weekly,"2018-01-28 00:00:00",Conventional,1.230000000,119606.35,37562.68,19312.87,1415.85,61314.95,42492.34,18822.61,0.00
Plains,Weekly,"2018-01-28 00:00:00",Conventional,0.990000000,2533937.56,1387712.40,515698.93,6371.30,624154.93,474701.92,149437.52,15.49
Portland,Weekly,"2018-01-28 00:00:00",Conventional,1.340000000,486679.98,80881.12,152913.11,16678.38,236207.37,142712.01,92874.02,621.34
Raleigh/Greensboro,Weekly,"2018-01-28 00:00:00",Conventional,1.340000000,322348.72,93956.40,105608.44,5131.66,117652.22,112705.62,4946.60,0.00
Richmond/Norfolk,Weekly,"2018-01-28 00:00:00",Conventional,1.210000000,267305.91,63753.71,104053.12,1743.34,97755.74,87331.26,10414.48,10.00
Roanoke,Weekly,"2018-01-28 00:00:00",Conventional,1.140000000,159289.18,31259.73,49375.92,283.44,78370.09,61701.01,16669.08,0.00
Sacramento,Weekly,"2018-01-28 00:00:00",Conventional,1.320000000,468915.38,158788.12,233834.71,1129.27,75163.28,67847.80,1197.57,6117.91
"San Diego",Weekly,"2018-01-28 00:00:00",Conventional,1.070000000,566134.81,168171.75,256042.84,16669.82,125250.40,118366.92,4446.82,2436.66
"San Francisco",Weekly,"2018-01-28 00:00:00",Conventional,1.380000000,821352.05,246496.88,418612.30,2588.33,153654.54,150232.81,402.62,3019.11
Seattle,Weekly,"2018-01-28 00:00:00",Conventional,1.340000000,548587.07,125676.32,178484.53,599.03,243827.19,136634.87,106746.35,445.97
"South Carolina",Weekly,"2018-01-28 00:00:00",Conventional,1.220000000,435490.60,209197.71,72212.81,3511.52,150568.56,109267.86,38526.25,2774.45
"South Central",Weekly,"2018-01-28 00:00:00",Conventional,0.820000000,7110840.99,3754423.75,780891.92,46906.91,2528618.41,2119296.19,408000.54,1321.68
Southeast,Weekly,"2018-01-28 00:00:00",Conventional,1.270000000,4199974.24,2420770.45,355406.02,16642.51,1407155.26,901796.49,485922.10,19436.67
Spokane,Weekly,"2018-01-28 00:00:00",Conventional,1.160000000,88197.75,25211.46,28636.94,406.68,33942.67,23389.62,10519.31,33.74
"St. Louis",Weekly,"2018-01-28 00:00:00",Conventional,1.240000000,208484.39,97083.74,7111.09,464.04,103825.52,81101.21,22724.31,0.00
Syracuse,Weekly,"2018-01-28 00:00:00",Conventional,1.340000000,73320.15,3345.87,42297.35,62.85,27614.08,5723.16,21890.92,0.00
Tampa,Weekly,"2018-01-28 00:00:00",Conventional,1.360000000,461179.38,294233.52,36783.53,958.61,129203.72,77554.08,51622.97,26.67
West,Weekly,"2018-01-28 00:00:00",Conventional,1.010000000,7007265.31,2718390.81,1664995.75,93165.88,2530712.87,1254504.07,1260049.46,16159.34
"West Tex/New Mexico",Weekly,"2018-01-28 00:00:00",Conventional,0.850000000,957086.16,479147.93,179489.19,7314.98,291134.06,143430.96,147376.43,326.67
"Total U.S.",Weekly,"2018-02-04 00:00:00",Conventional,0.870000000,62505646.52,21620180.90,20445501.03,1066830.22,19373134.37,13384586.80,5719096.61,269450.96
Albany,Weekly,"2018-02-04 00:00:00",Conventional,1.030000000,216738.47,7625.65,195725.06,143.53,13244.23,10571.60,2422.63,250.00
Atlanta,Weekly,"2018-02-04 00:00:00",Conventional,0.860000000,957792.07,474887.68,55158.13,1755.05,425991.21,292317.81,131566.04,2107.36
Baltimore/Washington,Weekly,"2018-02-04 00:00:00",Conventional,1.120000000,1225103.27,139312.12,708495.55,5611.56,371684.04,369085.25,2512.13,86.66
Boise,Weekly,"2018-02-04 00:00:00",Conventional,1.070000000,128702.15,39582.33,8511.49,22490.26,58118.07,17470.72,40491.57,155.78
Boston,Weekly,"2018-02-04 00:00:00",Conventional,1.390000000,725934.21,21309.40,566751.03,3293.87,134579.91,98025.22,36068.02,486.67
Buffalo/Rochester,Weekly,"2018-02-04 00:00:00",Conventional,1.320000000,188654.47,13478.37,99364.48,84.19,75727.43,14935.40,60228.70,563.33
California,Weekly,"2018-02-04 00:00:00",Conventional,0.800000000,10894677.77,4473811.63,4097591.67,146357.78,2176916.69,2072477.62,34196.27,70242.80
Charlotte,Weekly,"2018-02-04 00:00:00",Conventional,0.990000000,411160.94,86708.74,99117.46,6476.93,218857.81,208289.93,10567.88,0.00
Chicago,Weekly,"2018-02-04 00:00:00",Conventional,0.880000000,1802646.35,257095.68,1235325.42,158735.41,151489.84,91953.59,59112.77,423.48
Cincinnati/Dayton,Weekly,"2018-02-04 00:00:00",Conventional,0.760000000,380214.74,102019.45,67966.25,13825.01,196404.03,165544.38,29548.07,1311.58
Columbus,Weekly,"2018-02-04 00:00:00",Conventional,0.730000000,333398.29,108554.97,61748.67,5329.61,157765.04,117614.03,39927.30,223.71
"Dallas/Ft. Worth",Weekly,"2018-02-04 00:00:00",Conventional,0.670000000,1885401.44,855815.37,340887.07,6655.47,682043.53,583353.20,86725.24,11965.09
Denver,Weekly,"2018-02-04 00:00:00",Conventional,0.870000000,1381528.74,234985.26,468889.32,11698.36,665955.80,88502.27,577453.53,0.00
Detroit,Weekly,"2018-02-04 00:00:00",Conventional,0.670000000,880540.45,167512.70,287359.89,60027.97,365639.89,266930.49,89516.48,9192.92
"Grand Rapids",Weekly,"2018-02-04 00:00:00",Conventional,0.880000000,408921.57,4371.02,193222.08,143538.35,67790.12,22315.79,1765.51,43708.82
"Great Lakes",Weekly,"2018-02-04 00:00:00",Conventional,0.810000000,7094764.73,1410647.88,2875747.93,667141.61,2141227.31,1436877.51,573049.04,131300.76
Harrisburg/Scranton,Weekly,"2018-02-04 00:00:00",Conventional,1.160000000,395673.05,92062.94,211176.35,157.51,92276.25,89502.17,1977.41,796.67
Hartford/Springfield,Weekly,"2018-02-04 00:00:00",Conventional,1.380000000,427950.71,11605.62,345582.17,1100.67,69662.25,67967.40,1438.65,256.20
Houston,Weekly,"2018-02-04 00:00:00",Conventional,0.560000000,2381742.59,952746.89,300383.28,7990.32,1120622.10,1010539.42,109978.24,104.44
Indianapolis,Weekly,"2018-02-04 00:00:00",Conventional,0.790000000,335442.41,90305.67,110035.27,12010.66,123090.81,95765.52,25974.12,1351.17
Jacksonville,Weekly,"2018-02-04 00:00:00",Conventional,0.960000000,365637.29,206007.07,24133.66,480.95,135015.61,79274.34,55614.60,126.67
"Las Vegas",Weekly,"2018-02-04 00:00:00",Conventional,0.880000000,512982.73,80027.98,212174.53,6000.36,214779.86,82603.57,131899.62,276.67
"Los Angeles",Weekly,"2018-02-04 00:00:00",Conventional,0.730000000,5070580.56,2532500.54,965716.73,93806.56,1478556.73,1414064.63,21441.60,43050.50
Louisville,Weekly,"2018-02-04 00:00:00",Conventional,0.840000000,169828.77,37164.18,52978.00,805.93,78880.66,51038.21,27458.20,384.25
"Miami/Ft. Lauderdale",Weekly,"2018-02-04 00:00:00",Conventional,0.980000000,1310671.51,897435.51,118495.93,2277.74,292462.33,111637.21,180761.79,63.33
Midsouth,Weekly,"2018-02-04 00:00:00",Conventional,0.960000000,5286412.87,1259113.31,1697962.55,30102.36,2299234.65,2012145.29,280722.16,6367.20
Nashville,Weekly,"2018-02-04 00:00:00",Conventional,0.800000000,391780.25,186689.66,15471.74,466.20,189152.65,141976.99,45308.77,1866.89
"New Orleans/Mobile",Weekly,"2018-02-04 00:00:00",Conventional,0.760000000,521184.22,352425.87,40674.51,2373.28,125710.56,114300.77,11056.46,353.33
"New York",Weekly,"2018-02-04 00:00:00",Conventional,1.280000000,2959541.38,96084.63,2250967.25,3253.28,609236.22,569361.35,38734.78,1140.09
Northeast,Weekly,"2018-02-04 00:00:00",Conventional,1.220000000,7508650.27,480603.90,5402444.45,14403.38,1611198.54,1275859.94,329682.23,5656.37
"Northern New England",Weekly,"2018-02-04 00:00:00",Conventional,1.060000000,847261.25,22674.34,754096.71,2247.40,68242.80,34218.15,33787.99,236.66
Orlando,Weekly,"2018-02-04 00:00:00",Conventional,0.990000000,759532.37,511953.91,60712.96,1345.00,185520.50,88148.10,97195.73,176.67
Philadelphia,Weekly,"2018-02-04 00:00:00",Conventional,1.120000000,819224.30,62044.22,467927.80,645.87,288606.41,254149.59,33540.82,916.00
Phoenix/Tucson,Weekly,"2018-02-04 00:00:00",Conventional,0.590000000,1998260.47,1029017.42,511201.78,13917.11,444124.16,236056.82,202720.67,5346.67
Pittsburgh,Weekly,"2018-02-04 00:00:00",Conventional,0.980000000,202604.34,78189.91,30466.23,2684.22,91263.98,38743.07,52514.24,6.67
Plains,Weekly,"2018-02-04 00:00:00",Conventional,0.910000000,3316494.76,1609104.94,827998.81,9830.10,869560.91,678696.23,190573.14,291.54
Portland,Weekly,"2018-02-04 00:00:00",Conventional,0.880000000,1051039.26,78861.85,452243.28,15405.98,504528.15,111755.80,391141.49,1630.86
Raleigh/Greensboro,Weekly,"2018-02-04 00:00:00",Conventional,0.970000000,525075.42,119688.78,132891.28,5891.90,266603.46,254234.83,12368.63,0.00
Richmond/Norfolk,Weekly,"2018-02-04 00:00:00",Conventional,0.860000000,469093.71,124229.81,128208.07,2217.45,214438.38,187621.35,26710.36,106.67
Roanoke,Weekly,"2018-02-04 00:00:00",Conventional,0.820000000,287728.25,82020.39,55243.26,294.67,150169.93,116918.04,32938.52,313.37
Sacramento,Weekly,"2018-02-04 00:00:00",Conventional,0.860000000,862337.10,262795.28,518775.30,1051.29,79715.23,71669.96,1595.61,6449.66
"San Diego",Weekly,"2018-02-04 00:00:00",Conventional,0.880000000,858101.65,311038.84,318396.18,23719.23,204947.40,193681.96,8547.66,2717.78
"San Francisco",Weekly,"2018-02-04 00:00:00",Conventional,0.840000000,1706251.05,459981.14,1113987.54,2886.78,129395.59,126171.02,282.38,2942.19
Seattle,Weekly,"2018-02-04 00:00:00",Conventional,1.040000000,909127.60,189717.79,289707.88,853.20,428848.73,115360.80,312387.51,1100.42
"South Carolina",Weekly,"2018-02-04 00:00:00",Conventional,0.960000000,678235.27,304189.26,97949.80,4065.74,272030.47,200563.64,68207.94,3258.89
"South Central",Weekly,"2018-02-04 00:00:00",Conventional,0.650000000,10323174.59,4772921.95,1623613.82,38521.35,3888117.47,3351508.25,508738.57,27870.65
Southeast,Weekly,"2018-02-04 00:00:00",Conventional,0.950000000,7516415.07,4492704.70,625805.92,17920.43,2379984.02,1405622.59,963895.82,10465.61
Spokane,Weekly,"2018-02-04 00:00:00",Conventional,0.980000000,141362.77,36203.06,49563.73,560.55,55035.43,21807.59,33030.13,197.71
"St. Louis",Weekly,"2018-02-04 00:00:00",Conventional,0.900000000,322673.64,174119.26,7272.61,456.41,140825.36,114234.23,26591.13,0.00
Syracuse,Weekly,"2018-02-04 00:00:00",Conventional,1.150000000,113023.35,5795.04,77127.19,87.42,30013.70,7708.12,22305.58,0.00
Tampa,Weekly,"2018-02-04 00:00:00",Conventional,0.980000000,853642.90,564685.19,79267.58,1096.90,208593.23,91618.58,116804.65,170.00
